( -0.799  1.301  0.501 )
( -0.799  1.401  0.501 )
( -0.799  1.501  0.501 )
( -0.799  1.601  0.501 )
( -0.799  1.701  0.501 )
( -0.799  1.801  0.501 )
( -0.799  1.901  0.501 )
( -0.799  2.001  0.501 )
( -0.799  2.101  0.501 )
( -0.799  2.201  0.501 )
( -0.799  2.301  0.501 )
( -0.799  2.401  0.501 )
( -0.799  2.501  0.501 )
( -0.799  2.601  0.501 )
( -0.799  2.701  0.501 )
( -0.799  2.801  0.501 )
( -0.799  2.901  0.501 )
( -0.799  2.999  0.501 )
( -0.699  1.101  0.501 )
( -0.699  1.201  0.501 )
( -0.699  1.301  0.501 )
( -0.699  1.401  0.501 )
( -0.699  1.501  0.501 )
( -0.699  1.601  0.501 )
( -0.699  1.701  0.501 )
( -0.699  1.801  0.501 )
( -0.699  1.901  0.501 )
( -0.699  2.001  0.501 )
( -0.699  2.101  0.501 )
( -0.699  2.201  0.501 )
( -0.699  2.301  0.501 )
( -0.699  2.401  0.501 )
( -0.699  2.501  0.501 )
( -0.699  2.601  0.501 )
( -0.699  2.701  0.501 )
( -0.699  2.801  0.501 )
( -0.699  2.901  0.501 )
( -0.699  2.999  0.501 )
( -0.599  1.101  0.501 )
( -0.599  1.201  0.501 )
( -0.599  1.301  0.501 )
( -0.599  1.401  0.501 )
( -0.599  1.501  0.501 )
( -0.599  1.601  0.501 )
( -0.599  1.701  0.501 )
( -0.599  1.801  0.501 )
( -0.599  1.901  0.501 )
( -0.599  2.001  0.501 )
( -0.599  2.101  0.501 )
( -0.599  2.201  0.501 )
( -0.599  2.301  0.501 )
( -0.599  2.401  0.501 )
( -0.599  2.501  0.501 )
( -0.599  2.601  0.501 )
( -0.599  2.701  0.501 )
( -0.599  2.801  0.501 )
( -0.599  2.901  0.501 )
( -0.599  2.999  0.501 )
( -0.499  1.101  0.501 )
( -0.499  1.201  0.501 )
( -0.499  1.301  0.501 )
( -0.499  1.401  0.501 )
( -0.499  1.501  0.501 )
( -0.499  1.601  0.501 )
( -0.499  1.701  0.501 )
( -0.499  1.801  0.501 )
( -0.499  1.901  0.501 )
( -0.499  2.001  0.501 )
( -0.499  2.101  0.501 )
( -0.499  2.201  0.501 )
( -0.499  2.301  0.501 )
( -0.499  2.401  0.501 )
( -0.499  2.501  0.501 )
( -0.499  2.601  0.501 )
( -0.499  2.701  0.501 )
( -0.499  2.801  0.501 )
( -0.499  2.901  0.501 )
( -0.499  2.999  0.501 )
( -0.399  1.101  0.501 )
( -0.399  1.201  0.501 )
( -0.399  1.301  0.501 )
( -0.399  1.401  0.501 )
( -0.399  1.501  0.501 )
( -0.399  1.601  0.501 )
( -0.399  1.701  0.501 )
( -0.399  1.801  0.501 )
( -0.399  1.901  0.501 )
( -0.399  2.001  0.501 )
( -0.399  2.101  0.501 )
( -0.399  2.201  0.501 )
( -0.399  2.301  0.501 )
( -0.399  2.401  0.501 )
( -0.399  2.501  0.501 )
( -0.399  2.601  0.501 )
( -0.399  2.701  0.501 )
( -0.399  2.801  0.501 )
( -0.399  2.901  0.501 )
( -0.399  2.999  0.501 )
( -0.299  1.101  0.501 )
( -0.299  1.201  0.501 )
( -0.299  1.301  0.501 )
( -0.299  1.401  0.501 )
( -0.299  1.501  0.501 )
( -0.299  1.601  0.501 )
( -0.299  1.701  0.501 )
( -0.299  1.801  0.501 )
( -0.299  1.901  0.501 )
( -0.299  2.001  0.501 )
( -0.299  2.101  0.501 )
( -0.299  2.201  0.501 )
( -0.299  2.301  0.501 )
( -0.299  2.401  0.501 )
( -0.299  2.501  0.501 )
( -0.299  2.601  0.501 )
( -0.299  2.701  0.501 )
( -0.299  2.801  0.501 )
( -0.299  2.901  0.501 )
( -0.299  2.999  0.501 )
( -0.199  1.101  0.501 )
( -0.199  1.201  0.501 )
( -0.199  1.301  0.501 )
( -0.199  1.401  0.501 )
( -0.199  1.501  0.501 )
( -0.199  1.601  0.501 )
( -0.199  1.701  0.501 )
( -0.199  1.801  0.501 )
( -0.199  1.901  0.501 )
( -0.199  2.001  0.501 )
( -0.199  2.101  0.501 )
( -0.199  2.201  0.501 )
( -0.199  2.301  0.501 )
( -0.199  2.401  0.501 )
( -0.199  2.501  0.501 )
( -0.199  2.601  0.501 )
( -0.199  2.701  0.501 )
( -0.199  2.801  0.501 )
( -0.199  2.901  0.501 )
( -0.199  2.999  0.501 )
( -0.099  1.101  0.501 )
( -0.099  1.201  0.501 )
( -0.099  1.301  0.501 )
( -0.099  1.401  0.501 )
( -0.099  1.501  0.501 )
( -0.099  1.601  0.501 )
( -0.099  1.701  0.501 )
( -0.099  1.801  0.501 )
( -0.099  1.901  0.501 )
( -0.099  2.001  0.501 )
( -0.099  2.101  0.501 )
( -0.099  2.201  0.501 )
( -0.099  2.301  0.501 )
( -0.099  2.401  0.501 )
( -0.099  2.501  0.501 )
( -0.099  2.601  0.501 )
( -0.099  2.701  0.501 )
( -0.099  2.801  0.501 )
( -0.099  2.901  0.501 )
( -0.099  2.999  0.501 )
( 0.001  1.101  0.501 )
( 0.001  1.201  0.501 )
( 0.001  1.301  0.501 )
( 0.001  1.401  0.501 )
( 0.001  1.501  0.501 )
( 0.001  1.601  0.501 )
( 0.001  1.701  0.501 )
( 0.001  1.801  0.501 )
( 0.001  1.901  0.501 )
( 0.001  2.001  0.501 )
( 0.001  2.101  0.501 )
( 0.001  2.201  0.501 )
( 0.001  2.301  0.501 )
( 0.001  2.401  0.501 )
( 0.001  2.501  0.501 )
( 0.001  2.601  0.501 )
( 0.001  2.701  0.501 )
( 0.001  2.801  0.501 )
( 0.001  2.901  0.501 )
( 0.001  2.999  0.501 )
( 0.101  1.101  0.501 )
( 0.101  1.201  0.501 )
( 0.101  1.301  0.501 )
( 0.101  1.401  0.501 )
( 0.101  1.501  0.501 )
( 0.101  1.601  0.501 )
( 0.101  1.701  0.501 )
( 0.101  1.801  0.501 )
( 0.101  1.901  0.501 )
( 0.101  2.001  0.501 )
( 0.101  2.101  0.501 )
( 0.101  2.201  0.501 )
( 0.101  2.301  0.501 )
( 0.101  2.401  0.501 )
( 0.101  2.501  0.501 )
( 0.101  2.601  0.501 )
( 0.101  2.701  0.501 )
( 0.101  2.801  0.501 )
( 0.101  2.901  0.501 )
( 0.101  2.999  0.501 )
( 0.201  1.101  0.501 )
( 0.201  1.201  0.501 )
( 0.201  1.301  0.501 )
( 0.201  1.401  0.501 )
( 0.201  1.501  0.501 )
( 0.201  1.601  0.501 )
( 0.201  1.701  0.501 )
( 0.201  1.801  0.501 )
( 0.201  1.901  0.501 )
( 0.201  2.001  0.501 )
( 0.201  2.101  0.501 )
( 0.201  2.201  0.501 )
( 0.201  2.301  0.501 )
( 0.201  2.401  0.501 )
( 0.201  2.501  0.501 )
( 0.201  2.601  0.501 )
( 0.201  2.701  0.501 )
( 0.201  2.801  0.501 )
( 0.201  2.901  0.501 )
( 0.201  2.999  0.501 )
( 0.301  1.101  0.501 )
( 0.301  1.201  0.501 )
( 0.301  1.301  0.501 )
( 0.301  1.401  0.501 )
( 0.301  1.501  0.501 )
( 0.301  1.601  0.501 )
( 0.301  1.701  0.501 )
( 0.301  1.801  0.501 )
( 0.301  1.901  0.501 )
( 0.301  2.001  0.501 )
( 0.301  2.101  0.501 )
( 0.301  2.201  0.501 )
( 0.301  2.301  0.501 )
( 0.301  2.401  0.501 )
( 0.301  2.501  0.501 )
( 0.301  2.601  0.501 )
( 0.301  2.701  0.501 )
( 0.301  2.801  0.501 )
( 0.301  2.901  0.501 )
( 0.301  2.999  0.501 )
( 0.401  1.101  0.501 )
( 0.401  1.201  0.501 )
( 0.401  1.301  0.501 )
( 0.401  1.401  0.501 )
( 0.401  1.501  0.501 )
( 0.401  1.601  0.501 )
( 0.401  1.701  0.501 )
( 0.401  1.801  0.501 )
( 0.401  1.901  0.501 )
( 0.401  2.001  0.501 )
( 0.401  2.101  0.501 )
( 0.401  2.201  0.501 )
( 0.401  2.301  0.501 )
( 0.401  2.401  0.501 )
( 0.401  2.501  0.501 )
( 0.401  2.601  0.501 )
( 0.401  2.701  0.501 )
( 0.401  2.801  0.501 )
( 0.401  2.901  0.501 )
( 0.401  2.999  0.501 )
( 0.501  1.101  0.501 )
( 0.501  1.201  0.501 )
( 0.501  1.301  0.501 )
( 0.501  1.401  0.501 )
( 0.501  1.501  0.501 )
( 0.501  1.601  0.501 )
( 0.501  1.701  0.501 )
( 0.501  1.801  0.501 )
( 0.501  1.901  0.501 )
( 0.501  2.001  0.501 )
( 0.501  2.101  0.501 )
( 0.501  2.201  0.501 )
( 0.501  2.301  0.501 )
( 0.501  2.401  0.501 )
( 0.501  2.501  0.501 )
( 0.501  2.601  0.501 )
( 0.501  2.701  0.501 )
( 0.501  2.801  0.501 )
( 0.501  2.901  0.501 )
( 0.501  2.999  0.501 )
( 0.601  1.101  0.501 )
( 0.601  1.201  0.501 )
( 0.601  1.301  0.501 )
( 0.601  1.401  0.501 )
( 0.601  1.501  0.501 )
( 0.601  1.601  0.501 )
( 0.601  1.701  0.501 )
( 0.601  1.801  0.501 )
( 0.601  1.901  0.501 )
( 0.601  2.001  0.501 )
( 0.601  2.101  0.501 )
( 0.601  2.201  0.501 )
( 0.601  2.301  0.501 )
( 0.601  2.401  0.501 )
( 0.601  2.501  0.501 )
( 0.601  2.601  0.501 )
( 0.601  2.701  0.501 )
( 0.601  2.801  0.501 )
( 0.601  2.901  0.501 )
( 0.601  2.999  0.501 )
( 0.701  1.101  0.501 )
( 0.701  1.201  0.501 )
( 0.701  1.301  0.501 )
( 0.701  1.401  0.501 )
( 0.701  1.501  0.501 )
( 0.701  1.601  0.501 )
( 0.701  1.701  0.501 )
( 0.701  1.801  0.501 )
( 0.701  1.901  0.501 )
( 0.701  2.001  0.501 )
( 0.701  2.101  0.501 )
( 0.701  2.201  0.501 )
( 0.701  2.301  0.501 )
( 0.701  2.401  0.501 )
( 0.701  2.501  0.501 )
( 0.701  2.601  0.501 )
( 0.701  2.701  0.501 )
( 0.701  2.801  0.501 )
( 0.701  2.901  0.501 )
( 0.701  2.999  0.501 )
( 0.801  1.101  0.501 )
( 0.801  1.201  0.501 )
( 0.801  1.301  0.501 )
( 0.801  1.401  0.501 )
( 0.801  1.501  0.501 )
( 0.801  1.601  0.501 )
( 0.801  1.701  0.501 )
( 0.801  1.801  0.501 )
( 0.801  1.901  0.501 )
( 0.801  2.001  0.501 )
( 0.801  2.101  0.501 )
( 0.801  2.201  0.501 )
( 0.801  2.301  0.501 )
( 0.801  2.401  0.501 )
( 0.801  2.501  0.501 )
( 0.801  2.601  0.501 )
( 0.801  2.701  0.501 )
( 0.801  2.801  0.501 )
( 0.801  2.901  0.501 )
( 0.801  2.999  0.501 )
( 0.901  1.101  0.501 )
( 0.901  1.201  0.501 )
( 0.901  1.301  0.501 )
( 0.901  1.401  0.501 )
( 0.901  1.501  0.501 )
( 0.901  1.601  0.501 )
( 0.901  1.701  0.501 )
( 0.901  1.801  0.501 )
( 0.901  1.901  0.501 )
( 0.901  2.001  0.501 )
( 0.901  2.101  0.501 )
( 0.901  2.201  0.501 )
( 0.901  2.301  0.501 )
( 0.901  2.401  0.501 )
( 0.901  2.501  0.501 )
( 0.901  2.601  0.501 )
( 0.901  2.701  0.501 )
( 0.901  2.801  0.501 )
( 0.901  2.901  0.501 )
( 0.901  2.999  0.501 )
( 1.001  1.101  0.501 )
( 1.001  1.201  0.501 )
( 1.001  1.301  0.501 )
( 1.001  1.401  0.501 )
( 1.001  1.501  0.501 )
( 1.001  1.601  0.501 )
( 1.001  1.701  0.501 )
( 1.001  1.801  0.501 )
( 1.001  1.901  0.501 )
( 1.001  2.001  0.501 )
( 1.001  2.101  0.501 )
( 1.001  2.201  0.501 )
( 1.001  2.301  0.501 )
( 1.001  2.401  0.501 )
( 1.001  2.501  0.501 )
( 1.001  2.601  0.501 )
( 1.001  2.701  0.501 )
( 1.001  2.801  0.501 )
( 1.001  2.901  0.501 )
( 1.001  2.999  0.501 )
( 1.101  1.101  0.501 )
( 1.101  1.201  0.501 )
( 1.101  1.301  0.501 )
( 1.101  1.401  0.501 )
( 1.101  1.501  0.501 )
( 1.101  1.601  0.501 )
( 1.101  1.701  0.501 )
( 1.101  1.801  0.501 )
( 1.101  1.901  0.501 )
( 1.101  2.001  0.501 )
( 1.101  2.101  0.501 )
( 1.101  2.201  0.501 )
( 1.101  2.301  0.501 )
( 1.101  2.401  0.501 )
( 1.101  2.501  0.501 )
( 1.101  2.601  0.501 )
( 1.101  2.701  0.501 )
( 1.101  2.801  0.501 )
( 1.101  2.901  0.501 )
( 1.101  2.999  0.501 )
( 1.201  1.101  0.501 )
( 1.201  1.201  0.501 )
( 1.201  1.301  0.501 )
( 1.201  1.401  0.501 )
( 1.201  1.501  0.501 )
( 1.201  1.601  0.501 )
( 1.201  1.701  0.501 )
( 1.201  1.801  0.501 )
( 1.201  1.901  0.501 )
( 1.201  2.001  0.501 )
( 1.201  2.101  0.501 )
( 1.201  2.201  0.501 )
( 1.201  2.301  0.501 )
( 1.201  2.401  0.501 )
( 1.201  2.501  0.501 )
( 1.201  2.601  0.501 )
( 1.201  2.701  0.501 )
( 1.201  2.801  0.501 )
( 1.201  2.901  0.501 )
( 1.201  2.999  0.501 )
( 1.301  1.101  0.501 )
( 1.301  1.201  0.501 )
( 1.301  1.301  0.501 )
( 1.301  1.401  0.501 )
( 1.301  1.501  0.501 )
( 1.301  1.601  0.501 )
( 1.301  1.701  0.501 )
( 1.301  1.801  0.501 )
( 1.301  1.901  0.501 )
( 1.301  2.001  0.501 )
( 1.301  2.101  0.501 )
( 1.301  2.201  0.501 )
( 1.301  2.301  0.501 )
( 1.301  2.401  0.501 )
( 1.301  2.501  0.501 )
( 1.301  2.601  0.501 )
( 1.301  2.701  0.501 )
( 1.301  2.801  0.501 )
( 1.301  2.901  0.501 )
( 1.301  2.999  0.501 )
( 1.401  1.101  0.501 )
( 1.401  1.201  0.501 )
( 1.401  1.301  0.501 )
( 1.401  1.401  0.501 )
( 1.401  1.501  0.501 )
( 1.401  1.601  0.501 )
( 1.401  1.701  0.501 )
( 1.401  1.801  0.501 )
( 1.401  1.901  0.501 )
( 1.401  2.001  0.501 )
( 1.401  2.101  0.501 )
( 1.401  2.201  0.501 )
( 1.401  2.301  0.501 )
( 1.401  2.401  0.501 )
( 1.401  2.501  0.501 )
( 1.401  2.601  0.501 )
( 1.401  2.701  0.501 )
( 1.401  2.801  0.501 )
( 1.401  2.901  0.501 )
( 1.401  2.999  0.501 )
( 1.501  1.101  0.501 )
( 1.501  1.201  0.501 )
( 1.501  1.301  0.501 )
( 1.501  1.401  0.501 )
( 1.501  1.501  0.501 )
( 1.501  1.601  0.501 )
( 1.501  1.701  0.501 )
( 1.501  1.801  0.501 )
( 1.501  1.901  0.501 )
( 1.501  2.001  0.501 )
( 1.501  2.101  0.501 )
( 1.501  2.201  0.501 )
( 1.501  2.301  0.501 )
( 1.501  2.401  0.501 )
( 1.501  2.501  0.501 )
( 1.501  2.601  0.501 )
( 1.501  2.701  0.501 )
( 1.501  2.801  0.501 )
( 1.501  2.901  0.501 )
( 1.501  2.999  0.501 )
( 1.601  1.101  0.501 )
( 1.601  1.201  0.501 )
( 1.601  1.301  0.501 )
( 1.601  1.401  0.501 )
( 1.601  1.501  0.501 )
( 1.601  1.601  0.501 )
( 1.601  1.701  0.501 )
( 1.601  1.801  0.501 )
( 1.601  1.901  0.501 )
( 1.601  2.001  0.501 )
( 1.601  2.101  0.501 )
( 1.601  2.201  0.501 )
( 1.601  2.301  0.501 )
( 1.601  2.401  0.501 )
( 1.601  2.501  0.501 )
( 1.601  2.601  0.501 )
( 1.601  2.701  0.501 )
( 1.601  2.801  0.501 )
( 1.601  2.901  0.501 )
( 1.601  2.999  0.501 )
( 1.701  1.101  0.501 )
( 1.701  1.201  0.501 )
( 1.701  1.301  0.501 )
( 1.701  1.401  0.501 )
( 1.701  1.501  0.501 )
( 1.701  1.601  0.501 )
( 1.701  1.701  0.501 )
( 1.701  1.801  0.501 )
( 1.701  1.901  0.501 )
( 1.701  2.001  0.501 )
( 1.701  2.101  0.501 )
( 1.701  2.201  0.501 )
( 1.701  2.301  0.501 )
( 1.701  2.401  0.501 )
( 1.701  2.501  0.501 )
( 1.701  2.601  0.501 )
( 1.701  2.701  0.501 )
( 1.701  2.801  0.501 )
( 1.701  2.901  0.501 )
( 1.701  2.999  0.501 )
( 1.801  1.101  0.501 )
( 1.801  1.201  0.501 )
( 1.801  1.301  0.501 )
( 1.801  1.401  0.501 )
( 1.801  1.501  0.501 )
( 1.801  1.601  0.501 )
( 1.801  1.701  0.501 )
( 1.801  1.801  0.501 )
( 1.801  1.901  0.501 )
( 1.801  2.001  0.501 )
( 1.801  2.101  0.501 )
( 1.801  2.201  0.501 )
( 1.801  2.301  0.501 )
( 1.801  2.401  0.501 )
( 1.801  2.501  0.501 )
( 1.801  2.601  0.501 )
( 1.801  2.701  0.501 )
( 1.801  2.801  0.501 )
( 1.801  2.901  0.501 )
( 1.801  2.999  0.501 )
( 1.901  1.101  0.501 )
( 1.901  1.201  0.501 )
( 1.901  1.301  0.501 )
( 1.901  1.401  0.501 )
( 1.901  1.501  0.501 )
( 1.901  1.601  0.501 )
( 1.901  1.701  0.501 )
( 1.901  1.801  0.501 )
( 1.901  1.901  0.501 )
( 1.901  2.001  0.501 )
( 1.901  2.101  0.501 )
( 1.901  2.201  0.501 )
( 1.901  2.301  0.501 )
( 1.901  2.401  0.501 )
( 1.901  2.501  0.501 )
( 1.901  2.601  0.501 )
( 1.901  2.701  0.501 )
( 1.901  2.801  0.501 )
( 1.901  2.901  0.501 )
( 1.901  2.999  0.501 )
( 2.001  1.101  0.501 )
( 2.001  1.201  0.501 )
( 2.001  1.301  0.501 )
( 2.001  1.401  0.501 )
( 2.001  1.501  0.501 )
( 2.001  1.601  0.501 )
( 2.001  1.701  0.501 )
( 2.001  1.801  0.501 )
( 2.001  1.901  0.501 )
( 2.001  2.001  0.501 )
( 2.001  2.101  0.501 )
( 2.001  2.201  0.501 )
( 2.001  2.301  0.501 )
( 2.001  2.401  0.501 )
( 2.001  2.501  0.501 )
( 2.001  2.601  0.501 )
( 2.001  2.701  0.501 )
( 2.001  2.801  0.501 )
( 2.001  2.901  0.501 )
( 2.001  2.999  0.501 )
( 2.101  1.101  0.501 )
( 2.101  1.201  0.501 )
( 2.101  1.301  0.501 )
( 2.101  1.401  0.501 )
( 2.101  1.501  0.501 )
( 2.101  1.601  0.501 )
( 2.101  1.701  0.501 )
( 2.101  1.801  0.501 )
( 2.101  1.901  0.501 )
( 2.101  2.001  0.501 )
( 2.101  2.101  0.501 )
( 2.101  2.201  0.501 )
( 2.101  2.301  0.501 )
( 2.101  2.401  0.501 )
( 2.101  2.501  0.501 )
( 2.101  2.601  0.501 )
( 2.101  2.701  0.501 )
( 2.101  2.801  0.501 )
( 2.101  2.901  0.501 )
( 2.101  2.999  0.501 )
( 2.201  1.101  0.501 )
( 2.201  1.201  0.501 )
( 2.201  1.301  0.501 )
( 2.201  1.401  0.501 )
( 2.201  1.501  0.501 )
( 2.201  1.601  0.501 )
( 2.201  1.701  0.501 )
( 2.201  1.801  0.501 )
( 2.201  1.901  0.501 )
( 2.201  2.001  0.501 )
( 2.201  2.101  0.501 )
( 2.201  2.201  0.501 )
( 2.201  2.301  0.501 )
( 2.201  2.401  0.501 )
( 2.201  2.501  0.501 )
( 2.201  2.601  0.501 )
( 2.201  2.701  0.501 )
( 2.201  2.801  0.501 )
( 2.201  2.901  0.501 )
( 2.201  2.999  0.501 )
( 2.301  1.101  0.501 )
( 2.301  1.201  0.501 )
( 2.301  1.301  0.501 )
( 2.301  1.401  0.501 )
( 2.301  1.501  0.501 )
( 2.301  1.601  0.501 )
( 2.301  1.701  0.501 )
( 2.301  1.801  0.501 )
( 2.301  1.901  0.501 )
( 2.301  2.001  0.501 )
( 2.301  2.101  0.501 )
( 2.301  2.201  0.501 )
( 2.301  2.301  0.501 )
( 2.301  2.401  0.501 )
( 2.301  2.501  0.501 )
( 2.301  2.601  0.501 )
( 2.301  2.701  0.501 )
( 2.301  2.801  0.501 )
( 2.301  2.901  0.501 )
( 2.301  2.999  0.501 )
( 2.401  1.101  0.501 )
( 2.401  1.201  0.501 )
( 2.401  1.301  0.501 )
( 2.401  1.401  0.501 )
( 2.401  1.501  0.501 )
( 2.401  1.601  0.501 )
( 2.401  1.701  0.501 )
( 2.401  1.801  0.501 )
( 2.401  1.901  0.501 )
( 2.401  2.001  0.501 )
( 2.401  2.101  0.501 )
( 2.401  2.201  0.501 )
( 2.401  2.301  0.501 )
( 2.401  2.401  0.501 )
( 2.401  2.501  0.501 )
( 2.401  2.601  0.501 )
( 2.401  2.701  0.501 )
( 2.401  2.801  0.501 )
( 2.401  2.901  0.501 )
( 2.401  2.999  0.501 )
( 2.501  1.101  0.501 )
( 2.501  1.201  0.501 )
( 2.501  1.301  0.501 )
( 2.501  1.401  0.501 )
( 2.501  1.501  0.501 )
( 2.501  1.601  0.501 )
( 2.501  1.701  0.501 )
( 2.501  1.801  0.501 )
( 2.501  1.901  0.501 )
( 2.501  2.001  0.501 )
( 2.501  2.101  0.501 )
( 2.501  2.201  0.501 )
( 2.501  2.301  0.501 )
( 2.501  2.401  0.501 )
( 2.501  2.501  0.501 )
( 2.501  2.601  0.501 )
( 2.501  2.701  0.501 )
( 2.501  2.801  0.501 )
( 2.501  2.901  0.501 )
( 2.501  2.999  0.501 )
( 2.601  1.101  0.501 )
( 2.601  1.201  0.501 )
( 2.601  1.301  0.501 )
( 2.601  1.401  0.501 )
( 2.601  1.501  0.501 )
( 2.601  1.601  0.501 )
( 2.601  1.701  0.501 )
( 2.601  1.801  0.501 )
( 2.601  1.901  0.501 )
( 2.601  2.001  0.501 )
( 2.601  2.101  0.501 )
( 2.601  2.201  0.501 )
( 2.601  2.301  0.501 )
( 2.601  2.401  0.501 )
( 2.601  2.501  0.501 )
( 2.601  2.601  0.501 )
( 2.601  2.701  0.501 )
( 2.601  2.801  0.501 )
( 2.601  2.901  0.501 )
( 2.601  2.999  0.501 )
( 2.701  1.101  0.501 )
( 2.701  1.201  0.501 )
( 2.701  1.301  0.501 )
( 2.701  1.401  0.501 )
( 2.701  1.501  0.501 )
( 2.701  1.601  0.501 )
( 2.701  1.701  0.501 )
( 2.701  1.801  0.501 )
( 2.701  1.901  0.501 )
( 2.701  2.001  0.501 )
( 2.701  2.101  0.501 )
( 2.701  2.201  0.501 )
( 2.701  2.301  0.501 )
( 2.701  2.401  0.501 )
( 2.701  2.501  0.501 )
( 2.701  2.601  0.501 )
( 2.701  2.701  0.501 )
( 2.701  2.801  0.501 )
( 2.701  2.901  0.501 )
( 2.701  2.999  0.501 )
( 2.801  1.101  0.501 )
( 2.801  1.201  0.501 )
( 2.801  1.301  0.501 )
( 2.801  1.401  0.501 )
( 2.801  1.501  0.501 )
( 2.801  1.601  0.501 )
( 2.801  1.701  0.501 )
( 2.801  1.801  0.501 )
( 2.801  1.901  0.501 )
( 2.801  2.001  0.501 )
( 2.801  2.101  0.501 )
( 2.801  2.201  0.501 )
( 2.801  2.301  0.501 )
( 2.801  2.401  0.501 )
( 2.801  2.501  0.501 )
( 2.801  2.601  0.501 )
( 2.801  2.701  0.501 )
( 2.801  2.801  0.501 )
( 2.801  2.901  0.501 )
( 2.801  2.999  0.501 )
( 2.901  1.101  0.501 )
( 2.901  1.201  0.501 )
( 2.901  1.301  0.501 )
( 2.901  1.401  0.501 )
( 2.901  1.501  0.501 )
( 2.901  1.601  0.501 )
( 2.901  1.701  0.501 )
( 2.901  1.801  0.501 )
( 2.901  1.901  0.501 )
( 2.901  2.001  0.501 )
( 2.901  2.101  0.501 )
( 2.901  2.201  0.501 )
( 2.901  2.301  0.501 )
( 2.901  2.401  0.501 )
( 2.901  2.501  0.501 )
( 2.901  2.601  0.501 )
( 2.901  2.701  0.501 )
( 2.901  2.801  0.501 )
( 2.901  2.901  0.501 )
( 2.901  2.999  0.501 )
( 3.001  1.101  0.501 )
( 3.001  1.201  0.501 )
( 3.001  1.301  0.501 )
( 3.001  1.401  0.501 )
( 3.001  1.501  0.501 )
( 3.001  1.601  0.501 )
( 3.001  1.701  0.501 )
( 3.001  1.801  0.501 )
( 3.001  1.901  0.501 )
( 3.001  2.001  0.501 )
( 3.001  2.101  0.501 )
( 3.001  2.201  0.501 )
( 3.001  2.301  0.501 )
( 3.001  2.401  0.501 )
( 3.001  2.501  0.501 )
( 3.001  2.601  0.501 )
( 3.001  2.701  0.501 )
( 3.001  2.801  0.501 )
( 3.001  2.901  0.501 )
( 3.001  2.999  0.501 )
( 3.101  1.101  0.501 )
( 3.101  1.201  0.501 )
( 3.101  1.301  0.501 )
( 3.101  1.401  0.501 )
( 3.101  1.501  0.501 )
( 3.101  1.601  0.501 )
( 3.101  1.701  0.501 )
( 3.101  1.801  0.501 )
( 3.101  1.901  0.501 )
( 3.101  2.001  0.501 )
( 3.101  2.101  0.501 )
( 3.101  2.201  0.501 )
( 3.101  2.301  0.501 )
( 3.101  2.401  0.501 )
( 3.101  2.501  0.501 )
( 3.101  2.601  0.501 )
( 3.101  2.701  0.501 )
( 3.101  2.801  0.501 )
( 3.101  2.901  0.501 )
( 3.101  2.999  0.501 )
( 3.201  1.101  0.501 )
( 3.201  1.201  0.501 )
( 3.201  1.301  0.501 )
( 3.201  1.401  0.501 )
( 3.201  1.501  0.501 )
( 3.201  1.601  0.501 )
( 3.201  1.701  0.501 )
( 3.201  1.801  0.501 )
( 3.201  1.901  0.501 )
( 3.201  2.001  0.501 )
( 3.201  2.101  0.501 )
( 3.201  2.201  0.501 )
( 3.201  2.301  0.501 )
( 3.201  2.401  0.501 )
( 3.201  2.501  0.501 )
( 3.201  2.601  0.501 )
( 3.201  2.701  0.501 )
( 3.201  2.801  0.501 )
( 3.201  2.901  0.501 )
( 3.201  2.999  0.501 )
( 3.301  1.101  0.501 )
( 3.301  1.201  0.501 )
( 3.301  1.301  0.501 )
( 3.301  1.401  0.501 )
( 3.301  1.501  0.501 )
( 3.301  1.601  0.501 )
( 3.301  1.701  0.501 )
( 3.301  1.801  0.501 )
( 3.301  1.901  0.501 )
( 3.301  2.001  0.501 )
( 3.301  2.101  0.501 )
( 3.301  2.201  0.501 )
( 3.301  2.301  0.501 )
( 3.301  2.401  0.501 )
( 3.301  2.501  0.501 )
( 3.301  2.601  0.501 )
( 3.301  2.701  0.501 )
( 3.301  2.801  0.501 )
( 3.301  2.901  0.501 )
( 3.301  2.999  0.501 )
( 3.401  1.101  0.501 )
( 3.401  1.201  0.501 )
( 3.401  1.301  0.501 )
( 3.401  1.401  0.501 )
( 3.401  1.501  0.501 )
( 3.401  1.601  0.501 )
( 3.401  1.701  0.501 )
( 3.401  1.801  0.501 )
( 3.401  1.901  0.501 )
( 3.401  2.001  0.501 )
( 3.401  2.101  0.501 )
( 3.401  2.201  0.501 )
( 3.401  2.301  0.501 )
( 3.401  2.401  0.501 )
( 3.401  2.501  0.501 )
( 3.401  2.601  0.501 )
( 3.401  2.701  0.501 )
( 3.401  2.801  0.501 )
( 3.401  2.901  0.501 )
( 3.401  2.999  0.501 )
( 3.501  1.101  0.501 )
( 3.501  1.201  0.501 )
( 3.501  1.301  0.501 )
( 3.501  1.401  0.501 )
( 3.501  1.501  0.501 )
( 3.501  1.601  0.501 )
( 3.501  1.701  0.501 )
( 3.501  1.801  0.501 )
( 3.501  1.901  0.501 )
( 3.501  2.001  0.501 )
( 3.501  2.101  0.501 )
( 3.501  2.201  0.501 )
( 3.501  2.301  0.501 )
( 3.501  2.401  0.501 )
( 3.501  2.501  0.501 )
( 3.501  2.601  0.501 )
( 3.501  2.701  0.501 )
